Timestamp	Rule	Class	NumRules	NumVars	Acc	AUC	CONF	Cov	FPR	G-Mean	GR	GR_Pct	Jacc	SuppDiff	Supp	TNR	TPR	WRAcc	WRAcc_Norm	ExecTime_ms
139.000000	------	------	9.000000	2.444444	0.522133	0.504431	0.501762	0.124222	0.120113	0.268004	1.266217	0.555556	0.099471	0.008863	0.060267	0.879887	0.128976	0.002206	0.504431	224.000000
140.000000	------	------	2.000000	3.000000	0.509000	0.508649	0.687500	0.017000	0.007225	0.149317	INFINITY	0.500000	0.024429	0.017298	0.013000	0.992775	0.024524	0.004275	0.508649	221.000000
141.000000	------	------	9.000000	2.333333	0.536089	0.513940	0.580875	0.118000	0.104861	0.286041	INFINITY	0.888889	0.104460	0.027880	0.061333	0.895139	0.132741	0.006925	0.513940	228.000000
142.000000	------	------	2.000000	6.000000	0.504400	0.502903	0.585938	0.013600	0.010351	0.107852	1.438011	1.000000	0.015931	0.005805	0.009000	0.989649	0.016156	0.001427	0.502903	224.000000
143.000000	------	------	3.000000	9.000000	0.489200	0.503042	0.929825	0.004000	0.000985	0.080163	INFINITY	1.000000	0.007054	0.006084	0.003467	0.999015	0.007069	0.001511	0.503042	222.000000
144.000000	------	------	9.000000	2.333333	0.484356	0.503745	0.488716	0.164978	0.160895	0.283907	0.943394	0.444444	0.130571	0.007490	0.091467	0.839105	0.168385	0.001858	0.503745	220.000000
145.000000	------	------	5.000000	3.000000	0.471600	0.501202	0.522949	0.014720	0.013292	0.113351	1.139007	0.800000	0.015453	0.002405	0.008640	0.986708	0.015697	0.000595	0.501202	223.000000
146.000000	------	------	12.000000	3.500000	0.484433	0.503905	0.552818	0.116833	0.112677	0.266118	1.130949	0.750000	0.099379	0.007810	0.064133	0.887323	0.120487	0.001944	0.503905	228.000000
147.000000	------	------	2.000000	3.000000	0.498800	0.499364	0.418981	0.012400	0.013058	0.095916	0.752808	0.000000	0.011525	-0.001271	0.005600	0.986942	0.011787	-0.000317	0.499364	214.000000
148.000000	------	------	2.000000	5.000000	0.509400	0.508720	0.750000	0.011400	0.001810	0.125603	INFINITY	1.000000	0.019241	0.017441	0.010400	0.998190	0.019251	0.004312	0.508720	219.000000
149.000000	------	------	9.000000	2.222222	0.503022	0.510770	0.587099	0.261733	0.250391	0.358265	2.716340	0.777778	0.200677	0.021541	0.144044	0.749609	0.271932	0.005366	0.510770	221.000000
150.000000	------	------	10.000000	2.300000	0.501600	0.510099	0.592843	0.215360	0.204862	0.339173	INFINITY	0.800000	0.169023	0.020198	0.117600	0.795138	0.225060	0.005039	0.510099	235.000000
151.000000	------	------	3.000000	7.666667	0.480533	0.502711	0.680848	0.013200	0.010540	0.122180	2.169172	1.000000	0.015774	0.005422	0.008400	0.989460	0.015962	0.001329	0.502711	225.000000
152.000000	------	------	2.000000	4.500000	0.501600	0.501544	0.645299	0.004400	0.002718	0.074509	2.797163	0.500000	0.005792	0.003087	0.003000	0.997282	0.005806	0.000766	0.501544	223.000000
153.000000	------	------	2.000000	5.500000	0.499800	0.500023	0.266667	0.003400	0.003454	0.041722	0.678415	0.500000	0.003478	0.000045	0.001600	0.996546	0.003500	0.000011	0.500023	223.000000
154.000000	------	------	5.000000	2.800000	0.512320	0.501483	0.555124	0.110560	0.109011	0.202434	1.825310	0.800000	0.077523	0.002966	0.053040	0.890989	0.111977	0.000739	0.501483	216.000000
155.000000	------	------	2.000000	7.500000	0.502400	0.502118	0.734375	0.009200	0.007411	0.107494	INFINITY	0.500000	0.011577	0.004235	0.005800	0.992589	0.011646	0.001052	0.502118	221.000000
156.000000	------	------	8.000000	2.625000	0.493900	0.511519	0.595015	0.176100	0.163579	0.318712	1.340433	1.000000	0.150482	0.023038	0.101500	0.836421	0.186616	0.005715	0.511519	219.000000
157.000000	------	------	2.000000	3.500000	0.499200	0.499688	0.473684	0.009200	0.009508	0.087519	0.901244	0.000000	0.008746	-0.000625	0.004200	0.990492	0.008883	-0.000155	0.499688	241.000000
158.000000	------	------	6.000000	4.000000	0.505533	0.517946	0.639592	0.129667	0.110732	0.277480	1.966135	1.000000	0.116966	0.035892	0.077600	0.889268	0.146624	0.008941	0.517946	230.000000
159.000000	------	------	14.000000	2.928571	0.497371	0.505155	0.556755	0.111829	0.106664	0.268374	1.345116	0.500000	0.098324	0.010311	0.062429	0.893336	0.116974	0.002547	0.505155	227.000000
160.000000	------	------	3.000000	9.000000	0.523600	0.512080	0.656922	0.026667	0.015565	0.155638	2.074490	1.000000	0.038140	0.024160	0.018267	0.984435	0.039726	0.005999	0.512080	231.000000
161.000000	------	------	2.000000	3.000000	0.500200	0.500746	0.588680	0.017400	0.016172	0.131781	2.260161	0.500000	0.017337	0.001493	0.008800	0.983828	0.017665	0.000370	0.500746	220.000000
162.000000	------	------	5.000000	4.600000	0.485440	0.505630	0.582669	0.047600	0.041550	0.199334	1.281807	0.800000	0.049549	0.011260	0.028400	0.958450	0.052810	0.002797	0.505630	236.000000
163.000000	------	------	2.000000	7.500000	0.509000	0.508627	0.708333	0.014600	0.005147	0.141495	INFINITY	0.500000	0.022347	0.017254	0.011800	0.994853	0.022401	0.004280	0.508627	237.000000
164.000000	------	------	7.000000	2.142857	0.538057	0.523244	0.600201	0.157029	0.135468	0.330406	1.950043	1.000000	0.139925	0.046489	0.084400	0.864532	0.181957	0.011559	0.523244	226.000000
165.000000	------	------	7.000000	3.857143	0.524800	0.508253	0.548507	0.054514	0.046607	0.217153	1.364704	0.857143	0.058102	0.016506	0.030229	0.953393	0.063113	0.004115	0.508253	228.000000
166.000000	------	------	3.000000	5.333333	0.516400	0.503645	0.629630	0.007733	0.004371	0.095260	2.126569	1.000000	0.011575	0.007291	0.005467	0.995629	0.011661	0.001811	0.503645	251.000000
167.000000	------	------	4.000000	5.250000	0.531800	0.535671	0.499899	0.283800	0.251895	0.386561	1.394918	0.750000	0.220465	0.071342	0.144700	0.748105	0.323237	0.017640	0.535671	230.000000
168.000000	------	------	7.000000	4.000000	0.473943	0.502701	0.649784	0.042629	0.039717	0.172905	INFINITY	0.571429	0.042237	0.005402	0.024571	0.960283	0.045120	0.001339	0.502701	224.000000
169.000000	------	------	2.000000	8.500000	0.500800	0.500806	0.642857	0.002800	0.001980	0.059871	1.843939	1.000000	0.003585	0.001612	0.001800	0.998020	0.003592	0.000400	0.500806	222.000000
170.000000	------	------	3.000000	5.333333	0.516933	0.501672	0.420000	0.004267	0.002833	0.057066	1.675738	0.666667	0.006148	0.003345	0.002800	0.997167	0.006178	0.000829	0.501672	225.000000
171.000000	------	------	2.000000	3.000000	0.508600	0.508408	0.826087	0.015000	0.006867	0.153324	INFINITY	1.000000	0.023549	0.016815	0.011800	0.993133	0.023682	0.004184	0.508408	227.000000
172.000000	------	------	2.000000	3.500000	0.506000	0.505974	0.790345	0.010800	0.005126	0.129595	14.633994	1.000000	0.017010	0.011947	0.008400	0.994874	0.017073	0.002970	0.505974	220.000000
173.000000	------	------	6.000000	3.666667	0.514800	0.505428	0.598924	0.039467	0.034441	0.164075	INFINITY	0.833333	0.041213	0.010856	0.021000	0.965559	0.045297	0.002699	0.505428	227.000000
174.000000	------	------	8.000000	4.125000	0.480850	0.510576	0.616224	0.129250	0.117403	0.267344	2.085498	0.750000	0.113493	0.021153	0.077550	0.882597	0.138555	0.005212	0.510576	218.000000
175.000000	------	------	2.000000	3.500000	0.503200	0.502446	0.595960	0.022400	0.019979	0.149945	1.537526	1.000000	0.024275	0.004892	0.012800	0.980021	0.024872	0.001219	0.502446	236.000000
176.000000	------	------	2.000000	3.000000	0.499600	0.499527	0.416667	0.001600	0.002121	0.033944	0.805427	0.500000	0.001172	-0.000947	0.000600	0.997879	0.001174	-0.000235	0.499527	232.000000
177.000000	------	------	2.000000	3.500000	0.506000	0.506116	0.789050	0.010000	0.004242	0.126302	8.231242	1.000000	0.016423	0.012233	0.008000	0.995758	0.016474	0.003035	0.506116	224.000000
178.000000	------	------	10.000000	3.700000	0.498000	0.505724	0.551256	0.135520	0.129690	0.289612	1.177712	0.800000	0.115382	0.011449	0.074360	0.870310	0.141139	0.002846	0.505724	227.000000
179.000000	------	------	2.000000	3.500000	0.503000	0.503135	0.601852	0.012600	0.009752	0.123444	1.893122	0.500000	0.015876	0.006270	0.007800	0.990248	0.016022	0.001560	0.503135	222.000000
180.000000	------	------	6.000000	2.500000	0.542200	0.511524	0.516829	0.066467	0.055949	0.254988	1.319413	0.833333	0.072587	0.023048	0.035933	0.944051	0.078997	0.005692	0.511524	227.000000
181.000000	------	------	4.000000	3.500000	0.533500	0.504002	0.547917	0.008700	0.004354	0.096499	2.705286	0.500000	0.012305	0.008005	0.006400	0.995646	0.012359	0.001974	0.504002	220.000000
182.000000	------	------	5.000000	4.600000	0.490800	0.502355	0.530042	0.182800	0.180193	0.297147	1.053404	0.600000	0.144345	0.004710	0.101440	0.819807	0.184903	0.001166	0.502355	227.000000
183.000000	------	------	4.000000	4.250000	0.526500	0.504106	0.669807	0.012900	0.008860	0.128070	3.522084	1.000000	0.016860	0.008211	0.008100	0.991140	0.017071	0.002035	0.504106	240.000000
184.000000	------	------	18.000000	2.222222	0.508356	0.510427	0.547995	0.170978	0.160432	0.331350	1.414224	0.722222	0.140006	0.020855	0.089667	0.839568	0.181287	0.005187	0.510427	224.000000
185.000000	------	------	7.000000	2.142857	0.494514	0.513348	0.683413	0.134400	0.120170	0.300204	INFINITY	1.000000	0.120427	0.026696	0.079314	0.879830	0.146866	0.006628	0.513348	226.000000
186.000000	------	------	2.000000	8.000000	0.503000	0.503963	0.615779	0.013800	0.010139	0.119557	1.618120	1.000000	0.017728	0.007927	0.008400	0.989861	0.018066	0.001966	0.503963	227.000000
187.000000	------	------	2.000000	7.000000	0.503400	0.503038	0.795833	0.005800	0.002594	0.088408	4.006315	1.000000	0.008643	0.006075	0.004600	0.997406	0.008670	0.001502	0.503038	222.000000
188.000000	------	------	7.000000	3.714286	0.533714	0.514152	0.648753	0.135200	0.122204	0.281774	5.900002	1.000000	0.113342	0.028304	0.068743	0.877796	0.150509	0.007021	0.514152	225.000000
189.000000	------	------	2.000000	3.500000	0.506800	0.506717	0.807292	0.011200	0.004517	0.133658	4.444713	1.000000	0.017874	0.013434	0.009000	0.995483	0.017952	0.003339	0.506717	233.000000
190.000000	------	------	2.000000	7.500000	0.500800	0.501050	0.772727	0.004800	0.003768	0.069792	INFINITY	1.000000	0.005825	0.002101	0.002800	0.996232	0.005869	0.000523	0.501050	248.000000
191.000000	------	------	2.000000	8.000000	0.500800	0.501554	0.611860	0.012000	0.010493	0.106297	1.673616	1.000000	0.013337	0.003107	0.006400	0.989507	0.013600	0.000772	0.501554	239.000000
192.000000	------	------	4.000000	3.000000	0.523300	0.501278	0.424020	0.009500	0.008218	0.087506	1.053587	0.750000	0.010620	0.002555	0.005200	0.991782	0.010773	0.000634	0.501278	238.000000
193.000000	------	------	3.000000	3.000000	0.492000	0.499583	0.522031	0.008133	0.008600	0.086217	1.150290	0.333333	0.007694	-0.000835	0.004000	0.991400	0.007766	-0.000208	0.499583	239.000000
194.000000	------	------	8.000000	3.625000	0.525100	0.510551	0.551796	0.102900	0.092864	0.243866	1.361815	1.000000	0.087836	0.021103	0.054100	0.907136	0.113967	0.005261	0.510551	237.000000
195.000000	------	------	9.000000	2.777778	0.489778	0.503096	0.528238	0.120889	0.117632	0.254708	1.155321	0.555556	0.098732	0.006192	0.064978	0.882368	0.123823	0.001544	0.503096	221.000000
196.000000	------	------	7.000000	2.428571	0.507086	0.517861	0.564781	0.196629	0.177577	0.323059	1.303168	0.714286	0.164214	0.035721	0.113714	0.822423	0.213298	0.008891	0.517861	222.000000
197.000000	------	------	2.000000	11.500000	0.500400	0.500446	0.583333	0.002000	0.001617	0.048864	1.635276	0.500000	0.002504	0.000891	0.001200	0.998383	0.002508	0.000220	0.500446	242.000000
198.000000	------	------	2.000000	3.000000	0.508000	0.508902	0.478261	0.009600	0.001614	0.098461	13.271845	0.500000	0.019383	0.017803	0.008800	0.998386	0.019417	0.004412	0.508902	220.000000
199.000000	------	------	2.000000	3.000000	0.520000	0.520111	0.946360	0.022400	0.002423	0.206166	17.870593	1.000000	0.042541	0.040222	0.021200	0.997577	0.042645	0.009961	0.520111	223.000000
200.000000	------	------	2.000000	5.000000	0.513800	0.506742	0.295756	0.075400	0.068021	0.187640	0.599121	0.500000	0.073259	0.013485	0.044600	0.931979	0.081506	0.003341	0.506742	220.000000
201.000000	------	------	2.000000	3.000000	0.503000	0.503129	0.609083	0.013800	0.010772	0.129306	1.573664	1.000000	0.016840	0.006258	0.008400	0.989228	0.017030	0.001555	0.503129	225.000000
202.000000	------	------	2.000000	3.000000	0.501600	0.501552	0.663636	0.005200	0.003701	0.082339	2.185211	1.000000	0.006781	0.003104	0.003400	0.996299	0.006805	0.000772	0.501552	228.000000
203.000000	------	------	10.000000	2.500000	0.529160	0.510178	0.524391	0.157160	0.147675	0.286558	1.440503	0.700000	0.121784	0.020357	0.077640	0.852325	0.168031	0.005058	0.510178	231.000000
204.000000	------	------	7.000000	4.857143	0.473600	0.501110	0.578937	0.024514	0.023320	0.140659	1.648327	0.428571	0.024680	0.002221	0.013771	0.976680	0.025541	0.000551	0.501110	229.000000
205.000000	------	------	3.000000	1.666667	0.541200	0.527683	0.612800	0.091733	0.066555	0.329160	1.754919	1.000000	0.112275	0.055367	0.056800	0.933445	0.121922	0.013655	0.527683	217.000000
206.000000	------	------	2.000000	3.000000	0.508600	0.509080	0.718065	0.016200	0.008131	0.154584	7.485489	0.500000	0.026155	0.018160	0.012400	0.991869	0.026291	0.004493	0.509080	225.000000
207.000000	------	------	5.000000	4.200000	0.504160	0.509082	0.756956	0.046320	0.036635	0.197304	INFINITY	1.000000	0.051362	0.018164	0.029520	0.963365	0.054799	0.004508	0.509082	228.000000
208.000000	------	------	2.000000	2.500000	0.514000	0.513823	0.965517	0.014800	0.000733	0.167845	INFINITY	1.000000	0.028359	0.027646	0.014400	0.999267	0.028379	0.006854	0.513823	218.000000
209.000000	------	------	10.000000	2.300000	0.524960	0.504753	0.540087	0.164160	0.159410	0.292230	INFINITY	0.600000	0.121094	0.009506	0.077760	0.840590	0.168915	0.002360	0.504753	225.000000
210.000000	------	------	2.000000	3.500000	0.505000	0.505108	0.785000	0.009000	0.003899	0.118408	3.927310	1.000000	0.014055	0.010217	0.007000	0.996101	0.014116	0.002539	0.505108	221.000000
211.000000	------	------	9.000000	2.555556	0.521289	0.504584	0.609962	0.033644	0.029052	0.172918	INFINITY	0.666667	0.035870	0.009169	0.018444	0.970948	0.038221	0.002287	0.504584	225.000000
212.000000	------	------	2.000000	3.000000	0.509600	0.509105	0.812500	0.010800	0.001120	0.125450	INFINITY	1.000000	0.019325	0.018210	0.010200	0.998880	0.019330	0.004529	0.509105	223.000000
213.000000	------	------	8.000000	2.375000	0.530650	0.503941	0.485835	0.054450	0.050859	0.205902	1.204309	0.625000	0.053206	0.007882	0.026950	0.949141	0.058741	0.001957	0.503941	228.000000
214.000000	------	------	2.000000	3.000000	0.508000	0.507587	0.833333	0.008800	0.000747	0.113576	INFINITY	1.000000	0.015919	0.015174	0.008400	0.999253	0.015921	0.003775	0.507587	223.000000
215.000000	------	------	2.000000	3.500000	0.503800	0.503548	0.596077	0.015800	0.011955	0.135569	1.615249	1.000000	0.018837	0.007097	0.009800	0.988045	0.019052	0.001758	0.503548	222.000000
216.000000	------	------	7.000000	2.428571	0.524457	0.510131	0.568502	0.196286	0.186942	0.319177	INFINITY	1.000000	0.145809	0.020262	0.094514	0.813058	0.207205	0.005026	0.510131	228.000000
217.000000	------	------	3.000000	3.000000	0.522133	0.507217	0.655286	0.027333	0.020238	0.181829	2.330842	1.000000	0.033860	0.014434	0.017067	0.979762	0.034672	0.003578	0.507217	225.000000
218.000000	------	------	3.000000	5.333333	0.514267	0.499346	0.452804	0.012667	0.013219	0.101954	0.919555	0.333333	0.011649	-0.001309	0.005600	0.986781	0.011910	-0.000324	0.499346	226.000000
219.000000	------	------	2.000000	3.000000	0.508600	0.508505	0.888258	0.011400	0.003056	0.141423	16.136603	1.000000	0.020014	0.017010	0.010000	0.996944	0.020066	0.004201	0.508505	231.000000
220.000000	------	------	2.000000	3.500000	0.504200	0.504726	0.584936	0.009400	0.005137	0.105368	2.530012	0.500000	0.014492	0.009452	0.006800	0.994863	0.014589	0.002348	0.504726	225.000000
221.000000	------	------	9.000000	4.111111	0.493556	0.510025	0.595925	0.136356	0.125702	0.290456	1.405876	0.777778	0.119363	0.020050	0.077556	0.874298	0.145753	0.004992	0.510025	228.000000
222.000000	------	------	9.000000	3.444444	0.523733	0.506640	0.475802	0.187289	0.181216	0.324965	1.043631	0.666667	0.141189	0.013280	0.089022	0.818784	0.194496	0.003296	0.506640	227.000000
223.000000	------	------	8.000000	3.250000	0.493250	0.511667	0.509702	0.152450	0.139821	0.281483	1.057393	0.625000	0.130863	0.023335	0.088300	0.860179	0.163156	0.005794	0.511667	224.000000
224.000000	------	------	3.000000	3.000000	0.490800	0.505610	0.865657	0.008800	0.003485	0.104049	INFINITY	1.000000	0.014566	0.011220	0.006933	0.996515	0.014705	0.002784	0.505610	221.000000
225.000000	------	------	11.000000	2.545455	0.508182	0.517600	0.598952	0.144582	0.127001	0.296398	1.621718	0.909091	0.126520	0.035201	0.081782	0.872999	0.162202	0.008745	0.517600	223.000000
226.000000	------	------	2.000000	8.000000	0.502600	0.502818	0.691667	0.007800	0.004962	0.102262	2.485688	1.000000	0.010533	0.005635	0.005200	0.995038	0.010598	0.001394	0.502818	223.000000
227.000000	------	------	2.000000	7.500000	0.501000	0.500979	0.750000	0.002600	0.001661	0.059953	INFINITY	0.500000	0.003615	0.001958	0.001800	0.998339	0.003620	0.000489	0.500979	222.000000
228.000000	------	------	12.000000	3.500000	0.518867	0.510648	0.553945	0.140800	0.130819	0.279476	1.518849	0.833333	0.113472	0.021296	0.070733	0.869181	0.152115	0.005296	0.510648	226.000000
229.000000	------	------	2.000000	4.500000	0.501800	0.501674	0.704545	0.002600	0.000805	0.057811	4.881910	1.000000	0.004150	0.003348	0.002200	0.999195	0.004153	0.000832	0.501674	216.000000
230.000000	------	------	8.000000	3.375000	0.499950	0.509142	0.657435	0.102350	0.092909	0.238211	3.151989	1.000000	0.087682	0.018283	0.057450	0.907091	0.111192	0.004566	0.509142	225.000000
231.000000	------	------	2.000000	3.000000	0.512800	0.512498	0.838710	0.016800	0.003658	0.166274	INFINITY	1.000000	0.028572	0.024995	0.014800	0.996342	0.028653	0.006194	0.512498	222.000000
232.000000	------	------	2.000000	4.500000	0.500400	0.500104	0.269231	0.010800	0.010670	0.073016	0.549793	0.500000	0.010679	0.000208	0.005600	0.989330	0.010878	0.000052	0.500104	230.000000
233.000000	------	------	2.000000	4.000000	0.503200	0.502887	0.642857	0.006400	0.003324	0.084722	2.172837	1.000000	0.009060	0.005774	0.004800	0.996676	0.009098	0.001437	0.502887	224.000000
234.000000	------	------	2.000000	2.000000	0.501000	0.501259	0.527778	0.020600	0.019433	0.146179	1.121561	1.000000	0.021499	0.002518	0.010800	0.980567	0.021951	0.000624	0.501259	223.000000
235.000000	------	------	2.000000	7.000000	0.503800	0.503619	0.750000	0.006600	0.002788	0.098088	3.665290	1.000000	0.009999	0.007237	0.005200	0.997212	0.010025	0.001792	0.503619	225.000000
236.000000	------	------	2.000000	3.000000	0.509600	0.508954	0.690476	0.014800	0.004636	0.139696	INFINITY	0.500000	0.022502	0.017908	0.012200	0.995364	0.022545	0.004411	0.508954	225.000000
237.000000	------	------	2.000000	8.000000	0.500000	0.499982	0.507937	0.003200	0.003242	0.056520	1.094898	0.500000	0.003196	-0.000036	0.001600	0.996758	0.003206	-0.000009	0.499982	228.000000
238.000000	------	------	2.000000	3.000000	0.501200	0.501373	0.647727	0.006000	0.004625	0.083956	2.006784	1.000000	0.007324	0.002746	0.003600	0.995375	0.007371	0.000684	0.501373	225.000000
239.000000	------	------	4.000000	2.750000	0.518800	0.507995	0.662781	0.031800	0.024106	0.184088	2.321536	1.000000	0.038486	0.015990	0.019200	0.975894	0.040096	0.003988	0.507995	227.000000
240.000000	------	------	10.000000	2.400000	0.493240	0.515403	0.619664	0.166120	0.149808	0.339027	3.054130	0.900000	0.149336	0.030805	0.098080	0.850192	0.180614	0.007636	0.515403	220.000000
241.000000	------	------	6.000000	3.833333	0.468533	0.501455	0.568309	0.027467	0.025824	0.150425	1.164934	0.833333	0.027699	0.002909	0.015600	0.974176	0.028733	0.000719	0.501455	223.000000
242.000000	------	------	9.000000	2.333333	0.536222	0.508915	0.529466	0.134444	0.126403	0.294738	1.620389	0.777778	0.110822	0.017830	0.064489	0.873597	0.144233	0.004406	0.508915	223.000000
243.000000	------	------	9.000000	2.444444	0.532711	0.510959	0.595459	0.117733	0.107421	0.273794	2.110549	0.888889	0.099845	0.021919	0.059822	0.892579	0.129340	0.005445	0.510959	224.000000
244.000000	------	------	7.000000	3.142857	0.522057	0.501732	0.559338	0.032686	0.030981	0.169353	INFINITY	0.571429	0.032701	0.003464	0.016229	0.969019	0.034445	0.000863	0.501732	225.000000
245.000000	------	------	15.000000	2.600000	0.506987	0.513403	0.565035	0.199547	0.186761	0.326729	1.425588	0.933333	0.155560	0.026805	0.104800	0.813239	0.213567	0.006645	0.513403	225.000000
246.000000	------	------	5.000000	1.600000	0.520800	0.533258	0.657206	0.130400	0.096551	0.381383	1.964531	1.000000	0.148948	0.066516	0.083760	0.903449	0.163067	0.016580	0.533258	223.000000
247.000000	------	------	8.000000	3.375000	0.479450	0.508146	0.632949	0.089250	0.080293	0.275421	INFINITY	0.875000	0.088822	0.016293	0.053100	0.919707	0.096586	0.004032	0.508146	228.000000
248.000000	------	------	2.000000	3.500000	0.513800	0.513751	0.894737	0.017000	0.002930	0.173830	INFINITY	1.000000	0.030339	0.027502	0.015400	0.997070	0.030432	0.006817	0.513751	223.000000
249.000000	------	------	2.000000	3.500000	0.510800	0.510362	0.772727	0.014800	0.003685	0.148920	INFINITY	1.000000	0.024364	0.020725	0.012800	0.996315	0.024409	0.005143	0.510362	224.000000
250.000000	------	------	2.000000	7.000000	0.511200	0.510610	0.875000	0.012000	0.000745	0.134387	INFINITY	1.000000	0.021960	0.021220	0.011600	0.999255	0.021965	0.005276	0.510610	234.000000
251.000000	------	------	2.000000	3.000000	0.511600	0.511206	0.863396	0.015600	0.004097	0.160486	6.415777	1.000000	0.026400	0.022411	0.013600	0.995903	0.026509	0.005563	0.511206	220.000000
252.000000	------	------	3.000000	2.666667	0.502133	0.513906	0.575980	0.071333	0.055833	0.252263	1.309761	0.666667	0.078553	0.027812	0.046133	0.944167	0.083645	0.006865	0.513906	224.000000
253.000000	------	------	4.000000	11.250000	0.473400	0.498826	0.466123	0.006200	0.007505	0.069435	0.841772	0.250000	0.005120	-0.002349	0.002800	0.992495	0.005157	-0.000581	0.498826	223.000000
254.000000	------	------	2.000000	11.000000	0.500000	0.500000	0.500000	0.003600	0.003692	0.059451	1.356677	0.500000	0.003680	0.000000	0.001800	0.996308	0.003692	-0.000000	0.500000	222.000000
255.000000	------	------	4.000000	7.750000	0.528000	0.511477	0.482730	0.026000	0.015423	0.150473	1.630012	0.500000	0.037262	0.022954	0.017900	0.984577	0.038377	0.005708	0.511477	225.000000
256.000000	------	------	10.000000	2.400000	0.484720	0.509810	0.616488	0.143520	0.132871	0.270617	1.560396	0.800000	0.119604	0.019619	0.083480	0.867129	0.152490	0.004859	0.509810	219.000000
257.000000	------	------	6.000000	3.833333	0.510200	0.514519	0.589224	0.206067	0.191060	0.319020	1.493537	1.000000	0.162673	0.029039	0.113733	0.808940	0.220099	0.007252	0.514519	246.000000
258.000000	------	------	4.000000	3.000000	0.493900	0.507882	0.730608	0.024300	0.015985	0.153422	INFINITY	0.750000	0.030946	0.015765	0.016800	0.984015	0.031749	0.003926	0.507882	233.000000
259.000000	------	------	7.000000	2.571429	0.537771	0.512414	0.552741	0.137429	0.126397	0.269639	1.702363	0.857143	0.111579	0.024828	0.067314	0.873603	0.151225	0.006127	0.512414	248.000000
260.000000	------	------	3.000000	6.000000	0.508000	0.500428	0.458974	0.004800	0.004432	0.063146	1.123380	0.666667	0.005248	0.000857	0.002533	0.995568	0.005288	0.000214	0.500428	225.000000
261.000000	------	------	2.000000	3.500000	0.500000	0.500038	0.461039	0.003600	0.003627	0.057777	1.143663	0.500000	0.003690	0.000076	0.001800	0.996373	0.003703	0.000019	0.500038	224.000000
262.000000	------	------	9.000000	2.111111	0.488222	0.508197	0.531356	0.117689	0.108864	0.274909	1.043391	0.666667	0.103880	0.016393	0.067111	0.891136	0.125257	0.004077	0.508197	258.000000
263.000000	------	------	3.000000	8.333333	0.485200	0.501891	0.574677	0.012133	0.010496	0.116081	1.604783	0.666667	0.014144	0.003781	0.007200	0.989504	0.014277	0.000935	0.501891	243.000000
264.000000	------	------	3.000000	3.000000	0.524133	0.508066	0.463109	0.027600	0.020512	0.146781	1.131821	0.333333	0.034782	0.016133	0.016267	0.979488	0.036645	0.003980	0.508066	238.000000
265.000000	------	------	6.000000	2.500000	0.481000	0.503338	0.569968	0.038467	0.034968	0.186607	1.282507	0.833333	0.039864	0.006676	0.021867	0.965032	0.041644	0.001660	0.503338	226.000000
266.000000	------	------	8.000000	2.500000	0.529050	0.515255	0.590401	0.225350	0.211346	0.373387	6.853817	0.750000	0.174127	0.030510	0.110100	0.788654	0.241856	0.007564	0.515255	242.000000
267.000000	------	------	2.000000	10.000000	0.500200	0.499979	0.592391	0.006200	0.006358	0.078882	2.070223	0.500000	0.006276	-0.000042	0.003200	0.993642	0.006316	-0.000010	0.499979	230.000000
268.000000	------	------	2.000000	3.500000	0.503800	0.504178	0.643763	0.013000	0.009030	0.128385	1.843318	1.000000	0.017198	0.008357	0.008400	0.990970	0.017386	0.002075	0.504178	234.000000
269.000000	------	------	2.000000	11.500000	0.501000	0.500961	0.637500	0.002600	0.001550	0.056852	3.406417	0.500000	0.003467	0.001922	0.001800	0.998450	0.003472	0.000478	0.500961	235.000000
270.000000	------	------	2.000000	2.500000	0.509800	0.510545	0.887255	0.011400	0.001548	0.132288	11.462857	1.000000	0.022583	0.021090	0.010600	0.998452	0.022638	0.005242	0.510545	222.000000
271.000000	------	------	2.000000	3.000000	0.499800	0.499890	0.642857	0.001800	0.001833	0.040087	INFINITY	0.500000	0.001610	-0.000219	0.000800	0.998167	0.001613	-0.000054	0.499890	250.000000
272.000000	------	------	2.000000	7.500000	0.499200	0.496527	0.504185	0.042000	0.045847	0.175117	1.044441	0.500000	0.036617	-0.006946	0.020600	0.954153	0.038901	-0.001725	0.496527	263.000000
273.000000	------	------	2.000000	2.500000	0.504800	0.505196	0.704878	0.013200	0.008025	0.134349	2.583676	1.000000	0.018233	0.010392	0.009000	0.991975	0.018417	0.002569	0.505196	233.000000
274.000000	------	------	2.000000	8.000000	0.501800	0.501595	0.604567	0.009000	0.007399	0.100753	1.547793	1.000000	0.010505	0.003190	0.005400	0.992601	0.010589	0.000795	0.501595	243.000000
275.000000	------	------	2.000000	3.000000	0.498000	0.498465	0.461290	0.007200	0.008573	0.069990	0.909970	0.500000	0.005423	-0.003069	0.002600	0.991427	0.005504	-0.000761	0.498465	224.000000
276.000000	------	------	8.000000	2.125000	0.515500	0.506770	0.563344	0.211400	0.204925	0.340551	1.715537	0.625000	0.157656	0.013540	0.103550	0.795075	0.218464	0.003376	0.506770	232.000000
277.000000	------	------	3.000000	6.000000	0.509200	0.502090	0.524444	0.006000	0.003996	0.079758	2.348286	0.666667	0.008145	0.004181	0.004000	0.996004	0.008177	0.001043	0.502090	227.000000
